Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2025-01-09T06:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,232.53,284.28,58.22,58.22,coordinador.cl,false,""
2025-01-09T07:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,236.57,289.1,57.5,57.5,coordinador.cl,false,""
2025-01-09T08:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,237.8,290.39,57.28,57.28,coordinador.cl,false,""
2025-01-09T09:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,240.02,292.79,56.88,56.88,coordinador.cl,false,""
2025-01-09T10:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,212.44,263.91,61.83,61.83,coordinador.cl,false,""
2025-01-09T11:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,112.64,158.52,79.76,79.76,coordinador.cl,false,""
2025-01-09T12:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,60.88,103.96,89.06,89.06,coordinador.cl,false,""
2025-01-09T13:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,50.46,93.17,90.94,90.94,coordinador.cl,false,""
2025-01-09T14:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,48.91,91.89,91.21,91.21,coordinador.cl,false,""
2025-01-09T15:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,50.78,94.12,90.88,90.88,coordinador.cl,false,""
2025-01-09T16:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,49.44,92.13,91.12,91.12,coordinador.cl,false,""
2025-01-09T17:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,52.81,95.4,90.51,90.51,coordinador.cl,false,""
2025-01-09T18:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,54.73,96.22,90.17,90.17,coordinador.cl,false,""
2025-01-09T19:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,54.24,94.85,90.26,90.26,coordinador.cl,false,""
2025-01-09T20:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,62.74,103.85,88.73,88.73,coordinador.cl,false,""
2025-01-09T21:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,84.75,126.54,84.77,84.77,coordinador.cl,false,""
2025-01-09T22:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,135.59,180.13,75.64,75.64,coordinador.cl,false,""
2025-01-09T23:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,177.75,221.65,68.07,68.07,coordinador.cl,false,""
2025-01-10T00:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,202.15,249.05,63.68,63.68,coordinador.cl,false,""
2025-01-10T01:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,216.98,266.17,61.02,61.02,coordinador.cl,false,""
2025-01-10T02:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,221.18,271.15,60.26,60.26,coordinador.cl,false,""
2025-01-10T03:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,211.72,260.55,61.96,61.96,coordinador.cl,false,""
2025-01-10T04:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,217.13,266.81,60.99,60.99,coordinador.cl,false,""
2025-01-10T05:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,221.01,271.29,60.29,60.29,coordinador.cl,false,""
2025-01-10T06:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,221.54,272.02,60.2,60.2,coordinador.cl,false,""
2025-01-10T07:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,222.14,272.81,60.09,60.09,coordinador.cl,false,""
2025-01-10T08:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,225.77,276.92,59.44,59.44,coordinador.cl,false,""
2025-01-10T09:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,230.91,282.86,58.51,58.51,coordinador.cl,false,""
2025-01-10T10:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,206.02,257.0,62.99,62.99,coordinador.cl,false,""
2025-01-10T11:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,114.54,161.8,79.42,79.42,coordinador.cl,false,""
2025-01-10T12:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,64.38,108.84,88.43,88.43,coordinador.cl,false,""
2025-01-10T13:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,49.76,93.83,91.06,91.06,coordinador.cl,false,""
2025-01-10T14:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,48.7,93.2,91.25,91.25,coordinador.cl,false,""
2025-01-10T15:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,49.51,93.9,91.1,91.1,coordinador.cl,false,""
2025-01-10T16:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,54.09,98.42,90.28,90.28,coordinador.cl,false,""
2025-01-10T17:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,56.09,100.07,89.92,89.92,coordinador.cl,false,""
2025-01-10T18:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,57.06,99.86,89.75,89.75,coordinador.cl,false,""
2025-01-10T19:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,57.66,99.87,89.64,89.64,coordinador.cl,false,""
2025-01-10T20:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,60.4,102.0,89.15,89.15,coordinador.cl,false,""
2025-01-10T21:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,88.68,131.48,84.07,84.07,coordinador.cl,false,""
2025-01-10T22:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,134.5,179.0,75.84,75.84,coordinador.cl,false,""
2025-01-10T23:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,186.1,231.19,66.56,66.56,coordinador.cl,false,""
2025-01-11T00:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,203.59,250.84,63.42,63.42,coordinador.cl,false,""
2025-01-11T01:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,206.1,254.0,62.97,62.97,coordinador.cl,false,""
2025-01-11T02:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,208.47,256.87,62.55,62.55,coordinador.cl,false,""
2025-01-11T03:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,228.56,279.79,58.94,58.94,coordinador.cl,false,""
2025-01-11T04:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,233.95,286.03,57.97,57.97,coordinador.cl,false,""
2025-01-11T05:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,238.06,290.52,57.23,57.23,coordinador.cl,false,""
2025-01-11T06:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,242.55,295.44,56.42,56.42,coordinador.cl,false,""
2025-01-11T07:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,239.23,291.66,57.02,57.02,coordinador.cl,false,""
2025-01-11T08:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,237.45,289.8,57.34,57.34,coordinador.cl,false,""
2025-01-11T09:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,236.37,288.61,57.53,57.53,coordinador.cl,false,""
2025-01-11T10:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,227.62,280.51,59.11,59.11,coordinador.cl,false,""
2025-01-11T11:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,125.4,172.05,77.47,77.47,coordinador.cl,false,""
2025-01-11T12:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,61.81,104.75,88.9,88.9,coordinador.cl,false,""
2025-01-11T13:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,52.7,95.77,90.53,90.53,coordinador.cl,false,""
2025-01-11T14:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,49.66,92.39,91.08,91.08,coordinador.cl,false,""
2025-01-11T15:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,49.98,92.38,91.02,91.02,coordinador.cl,false,""
2025-01-11T16:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,49.74,91.95,91.06,91.06,coordinador.cl,false,""
2025-01-11T17:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,43.52,84.65,92.18,92.18,coordinador.cl,false,""
2025-01-11T18:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,52.02,92.8,90.65,90.65,coordinador.cl,false,""
2025-01-11T19:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,63.41,105.25,88.61,88.61,coordinador.cl,false,""
2025-01-11T20:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,80.45,123.54,85.55,85.55,coordinador.cl,false,""
2025-01-11T21:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,105.74,150.58,81.0,81.0,coordinador.cl,false,""
2025-01-11T22:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,158.83,206.68,71.46,71.46,coordinador.cl,false,""
2025-01-11T23:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,204.36,252.55,63.29,63.29,coordinador.cl,false,""
2025-01-12T00:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,235.26,287.22,57.73,57.73,coordinador.cl,false,""
2025-01-12T01:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,239.45,292.01,56.98,56.98,coordinador.cl,false,""
2025-01-12T02:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,243.83,297.12,56.19,56.19,coordinador.cl,false,""
2025-01-12T03:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,254.63,309.64,54.25,54.25,coordinador.cl,false,""
2025-01-12T04:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,259.66,315.75,53.35,53.35,coordinador.cl,false,""
2025-01-12T05:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,259.94,316.11,53.3,53.3,coordinador.cl,false,""
2025-01-12T06:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,264.57,320.97,52.47,52.47,coordinador.cl,false,""
2025-01-12T07:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,265.64,321.93,52.28,52.28,coordinador.cl,false,""
2025-01-12T08:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,262.86,318.47,52.78,52.78,coordinador.cl,false,""
2025-01-12T09:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,250.8,304.5,54.94,54.94,coordinador.cl,false,""
2025-01-12T10:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,207.13,256.88,62.79,62.79,coordinador.cl,false,""
2025-01-12T11:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,135.87,182.48,75.59,75.59,coordinador.cl,false,""
2025-01-12T12:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,85.48,128.73,84.64,84.64,coordinador.cl,false,""
2025-01-12T13:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,74.11,116.76,86.69,86.69,coordinador.cl,false,""
2025-01-12T14:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,68.22,110.58,87.74,87.74,coordinador.cl,false,""
2025-01-12T15:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,65.3,107.12,88.27,88.27,coordinador.cl,false,""
2025-01-12T16:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,64.32,105.74,88.44,88.44,coordinador.cl,false,""
2025-01-12T17:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,64.21,105.82,88.46,88.46,coordinador.cl,false,""
2025-01-12T18:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,69.26,111.32,87.56,87.56,coordinador.cl,false,""
2025-01-12T19:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,74.32,116.87,86.65,86.65,coordinador.cl,false,""
2025-01-12T20:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,88.93,132.69,84.02,84.02,coordinador.cl,false,""
2025-01-12T21:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,111.22,156.75,80.02,80.02,coordinador.cl,false,""
2025-01-12T22:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,155.33,203.26,72.09,72.09,coordinador.cl,false,""
2025-01-12T23:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,205.27,253.77,63.12,63.12,coordinador.cl,false,""
2025-01-13T00:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,219.58,269.34,60.55,60.55,coordinador.cl,false,""
2025-01-13T01:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,223.49,274.05,59.85,59.85,coordinador.cl,false,""
2025-01-13T02:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,229.25,280.56,58.81,58.81,coordinador.cl,false,""
2025-01-13T03:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,230.66,281.94,58.56,58.56,coordinador.cl,false,""
2025-01-13T04:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,221.84,272.01,60.15,60.15,coordinador.cl,false,""
2025-01-13T05:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,226.43,277.3,59.32,59.32,coordinador.cl,false,""
2025-01-13T06:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,235.59,287.66,57.67,57.67,coordinador.cl,false,""
2025-01-13T07:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,232.92,284.29,58.15,58.15,coordinador.cl,false,""
2025-01-13T08:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,226.19,276.6,59.36,59.36,coordinador.cl,false,""
2025-01-13T09:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,233.27,284.63,58.09,58.09,coordinador.cl,false,""
2025-01-13T10:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,215.0,265.9,61.37,61.37,coordinador.cl,false,""
2025-01-13T11:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,123.09,169.43,77.89,77.89,coordinador.cl,false,""
2025-01-13T12:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,66.38,109.36,88.07,88.07,coordinador.cl,false,""
2025-01-13T13:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,55.56,98.29,90.02,90.02,coordinador.cl,false,""
2025-01-13T14:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,53.74,96.45,90.35,90.35,coordinador.cl,false,""
2025-01-13T15:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,54.28,97.32,90.25,90.25,coordinador.cl,false,""
2025-01-13T16:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,53.32,96.34,90.42,90.42,coordinador.cl,false,""
2025-01-13T17:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,53.51,96.33,90.39,90.39,coordinador.cl,false,""
2025-01-13T18:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,65.09,109.01,88.31,88.31,coordinador.cl,false,""
2025-01-13T19:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,62.86,106.04,88.71,88.71,coordinador.cl,false,""
2025-01-13T20:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,69.81,112.85,87.46,87.46,coordinador.cl,false,""
2025-01-13T21:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,89.71,133.38,83.88,83.88,coordinador.cl,false,""
2025-01-13T22:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,139.46,185.2,74.94,74.94,coordinador.cl,false,""
2025-01-13T23:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,186.57,232.1,66.48,66.48,coordinador.cl,false,""
2025-01-14T00:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,208.45,256.3,62.55,62.55,coordinador.cl,false,""
2025-01-14T01:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,214.11,263.2,61.53,61.53,coordinador.cl,false,""
2025-01-14T02:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,218.63,268.77,60.72,60.72,coordinador.cl,false,""
2025-01-14T03:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,222.02,272.59,60.11,60.11,coordinador.cl,false,""
2025-01-14T04:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,218.98,269.12,60.66,60.66,coordinador.cl,false,""
2025-01-14T05:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,219.28,269.57,60.61,60.61,coordinador.cl,false,""
2025-01-14T06:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,220.28,270.67,60.43,60.43,coordinador.cl,false,""
2025-01-14T07:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,220.32,270.44,60.42,60.42,coordinador.cl,false,""
2025-01-14T08:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,221.72,272.24,60.17,60.17,coordinador.cl,false,""
2025-01-14T09:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,221.61,272.28,60.19,60.19,coordinador.cl,false,""
2025-01-14T10:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,209.22,260.41,62.41,62.41,coordinador.cl,false,""
2025-01-14T11:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,125.06,172.94,77.53,77.53,coordinador.cl,false,""
2025-01-14T12:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,93.13,140.35,83.27,83.27,coordinador.cl,false,""
2025-01-14T13:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,83.86,131.08,84.93,84.93,coordinador.cl,false,""
2025-01-14T14:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,84.91,132.23,84.74,84.74,coordinador.cl,false,""
2025-01-14T15:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,83.89,130.56,84.93,84.93,coordinador.cl,false,""
2025-01-14T16:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,83.41,129.5,85.02,85.02,coordinador.cl,false,""
2025-01-14T17:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,86.58,132.82,84.45,84.45,coordinador.cl,false,""
2025-01-14T18:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,91.8,138.61,83.51,83.51,coordinador.cl,false,""
2025-01-14T19:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,84.98,130.35,84.73,84.73,coordinador.cl,false,""
2025-01-14T20:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,89.04,133.82,84.0,84.0,coordinador.cl,false,""
2025-01-14T21:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,106.71,152.42,80.83,80.83,coordinador.cl,false,""
2025-01-14T22:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,153.94,201.53,72.34,72.34,coordinador.cl,false,""
2025-01-14T23:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,216.57,266.97,61.09,61.09,coordinador.cl,false,""
2025-01-15T00:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,255.23,310.48,54.15,54.15,coordinador.cl,false,""
2025-01-15T01:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,258.09,314.17,53.63,53.63,coordinador.cl,false,""
2025-01-15T02:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,260.33,316.74,53.23,53.23,coordinador.cl,false,""
2025-01-15T03:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,250.77,305.91,54.95,54.95,coordinador.cl,false,""
2025-01-15T04:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,250.97,306.04,54.91,54.91,coordinador.cl,false,""
2025-01-15T05:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,247.12,301.64,55.6,55.6,coordinador.cl,false,""
2025-01-15T06:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,257.68,313.53,53.71,53.71,coordinador.cl,false,""
2025-01-15T07:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,263.95,320.36,52.58,52.58,coordinador.cl,false,""
2025-01-15T08:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,264.36,320.57,52.5,52.5,coordinador.cl,false,""
2025-01-15T09:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,260.13,315.68,53.27,53.27,coordinador.cl,false,""
2025-01-15T10:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,231.84,285.77,58.35,58.35,coordinador.cl,false,""
2025-01-15T11:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,132.73,180.53,76.15,76.15,coordinador.cl,false,""
2025-01-15T12:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,84.08,129.41,84.9,84.9,coordinador.cl,false,""
2025-01-15T13:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,78.57,124.22,85.88,85.88,coordinador.cl,false,""
2025-01-15T14:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,73.43,118.96,86.81,86.81,coordinador.cl,false,""
2025-01-15T15:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,73.47,119.42,86.8,86.8,coordinador.cl,false,""
2025-01-15T16:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,79.69,125.66,85.68,85.68,coordinador.cl,false,""
2025-01-15T17:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,81.13,126.89,85.42,85.42,coordinador.cl,false,""
2025-01-15T18:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,89.03,135.35,84.01,84.01,coordinador.cl,false,""
2025-01-15T19:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,81.12,125.49,85.43,85.43,coordinador.cl,false,""
2025-01-15T20:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,82.86,126.79,85.11,85.11,coordinador.cl,false,""
2025-01-15T21:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,103.49,148.27,81.41,81.41,coordinador.cl,false,""
2025-01-15T22:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,164.5,212.93,70.45,70.45,coordinador.cl,false,""
2025-01-15T23:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,238.2,291.04,57.21,57.21,coordinador.cl,false,""
2025-01-16T00:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,253.95,308.36,54.38,54.38,coordinador.cl,false,""
2025-01-16T01:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,242.59,295.58,56.42,56.42,coordinador.cl,false,""
2025-01-16T02:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,227.58,278.47,59.11,59.11,coordinador.cl,false,""
2025-01-16T03:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,242.18,295.1,56.49,56.49,coordinador.cl,false,""
2025-01-16T04:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,228.88,280.05,58.88,58.88,coordinador.cl,false,""
2025-01-16T05:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,233.28,285.19,58.09,58.09,coordinador.cl,false,""
2025-01-16T06:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,245.85,299.61,55.83,55.83,coordinador.cl,false,""
2025-01-16T07:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,248.69,302.7,55.32,55.32,coordinador.cl,false,""
2025-01-16T08:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,250.83,305.14,54.94,54.94,coordinador.cl,false,""
2025-01-16T09:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,256.65,312.0,53.89,53.89,coordinador.cl,false,""
2025-01-16T10:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,244.79,300.37,56.02,56.02,coordinador.cl,false,""
2025-01-16T11:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,126.32,174.01,77.31,77.31,coordinador.cl,false,""
2025-01-16T12:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,76.51,121.34,86.25,86.25,coordinador.cl,false,""
2025-01-16T13:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,68.79,113.84,87.64,87.64,coordinador.cl,false,""
2025-01-16T14:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,68.68,114.29,87.66,87.66,coordinador.cl,false,""
2025-01-16T15:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,67.58,113.44,87.86,87.86,coordinador.cl,false,""
2025-01-16T16:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,78.18,124.89,85.95,85.95,coordinador.cl,false,""
2025-01-16T17:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,80.66,126.16,85.51,85.51,coordinador.cl,false,""
2025-01-16T18:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,87.99,133.66,84.19,84.19,coordinador.cl,false,""
2025-01-16T19:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,91.76,137.2,83.51,83.51,coordinador.cl,false,""
2025-01-16T20:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,103.41,149.34,81.42,81.42,coordinador.cl,false,""
2025-01-16T21:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,129.85,177.31,76.67,76.67,coordinador.cl,false,""
2025-01-16T22:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,167.21,215.86,69.96,69.96,coordinador.cl,false,""
